ID	age	sex	n_babies	site	year	pop_size	weight
99	2	m	2	2	1987	140	3.4470136922856547
117	0	m	2	1	1987	140	3.4303727847145735
127	6	m	1	2	1987	140	6.665453786372036
132	6	m	1	3	1987	140	6.98980022089157
135	1	f	2	2	1987	140	3.608765036018968
144	7	f	1	2	1987	140	7.66878328871567
157	1	m	2	2	1987	140	3.6744423610066175
162	4	f	2	3	1987	140	6.89104452587887
163	1	m	1	2	1987	140	2.793476175354977
167	1	m	1	3	1987	140	3.967020096802632
168	5	f	0	2	1987	140	6.847212693466168
182	0	f	1	2	1987	140	4.324086893904178
184	4	m	1	1	1987	140	4.292547961067436
185	0	f	0	3	1987	140	5.654008686775544
187	3	m	1	3	1987	140	4.0213222481398105
193	4	m	0	2	1987	140	6.84145766331862
198	2	m	0	2	1987	140	3.4020121071209433
201	7	f	2	2	1987	140	8.484630642813437
233	6	m	0	1	1987	140	6.542146990410515
243	1	f	2	1	1987	140	4.961741730880011
252	3	f	2	2	1987	140	4.9090590968780825
255	7	m	2	2	1987	140	7.081532394204003
256	7	m	2	1	1987	140	6.687385647237652
259	7	f	0	3	1987	140	NA
277	5	m	2	2	1987	140	5.651766479610452
292	1	m	1	2	1987	140	1.3911998346492969
301	0	f	2	1	1987	140	4.264970161396489
303	5	m	1	1	1987	140	6.6176720695316424
316	2	f	2	2	1987	140	6.41043620349098
319	6	f	2	3	1987	140	8.498256953361224
325	3	f	2	1	1987	140	5.778361798123549
332	7	f	0	3	1987	140	8.817565766144869
342	3	f	2	1	1987	140	4.975811788552271
343	2	m	2	3	1987	140	5.5966550967957165
346	1	f	2	1	1987	140	5.2689696866843505
353	5	f	0	1	1987	140	7.5115431395584205
354	1	f	1	1	1987	140	NA
364	4	m	1	3	1987	140	6.321964994917744
371	3	m	2	1	1987	140	4.247554024762688
377	4	m	0	2	1987	140	3.751739051061484
380	2	f	1	3	1987	140	4.952668188420179
387	3	f	1	1	1987	140	5.9109537805957215
388	4	f	2	3	1987	140	5.855778813158604
391	0	m	2	2	1987	140	2.7809539891154906
397	7	f	0	1	1987	140	7.826852095448385
401	5	f	0	3	1987	140	7.854014980273538
406	1	m	0	3	1987	140	3.513552654408468
408	3	m	1	1	1987	140	5.861843281965897
410	2	m	2	3	1987	140	3.9630801891289993
412	4	m	0	3	1987	140	5.127874093040554
423	0	m	0	1	1987	140	3.1133793253518025
433	0	f	2	3	1987	140	4.370127329356045
439	4	f	1	3	1987	140	5.829066357232749
442	2	f	0	3	1987	140	5.041350831533074
450	1	m	2	2	1987	140	4.064574759791305
462	7	f	2	3	1987	140	7.493026652879459
470	2	m	2	3	1987	140	3.5612898945534988
480	6	m	1	2	1987	140	5.744838867418777
496	2	f	2	3	1987	140	5.193777344235275
509	5	m	1	1	1987	140	4.837063891869677
514	4	m	2	2	1987	140	4.518680103827884
515	0	f	2	1	1987	140	2.9800154509576617
521	6	f	0	3	1987	140	7.438232683209318
526	4	m	0	1	1987	140	5.313271551428603
532	7	f	2	2	1987	140	6.379882645504926
535	4	m	2	2	1987	140	6.156519035778032
540	5	m	2	3	1987	140	5.849586655856441
546	3	m	2	1	1987	140	5.18809572864418
550	1	f	0	3	1987	140	4.613307721800614
552	1	f	1	1	1987	140	4.9623497586234535
561	6	m	0	1	1987	140	7.725189038835926
562	0	f	0	3	1987	140	4.678959227666807
565	6	f	0	3	1987	140	7.5487352324858374
568	6	f	2	1	1987	140	6.187829666616881
570	5	f	1	1	1987	140	6.712660888725696
575	1	f	2	1	1987	140	5.363171420941338
576	7	m	2	1	1987	140	NA
580	5	f	0	1	1987	140	7.4679905783810066
581	0	m	0	3	1987	140	3.2912032458613734
595	0	m	0	2	1987	140	2.9726886141525277
597	3	m	1	1	1987	140	3.922178120166327
598	5	m	0	2	1987	140	5.566229750777342
616	4	f	1	1	1987	140	6.895457448519014
628	6	m	0	1	1987	140	6.936299429700176
636	4	f	2	2	1987	140	5.366505892601902
642	7	f	1	1	1987	140	8.176834812526126
669	4	f	0	3	1987	140	5.390880773945103
671	2	m	0	3	1987	140	4.519612679084213
683	5	m	2	1	1987	140	6.604815381375297
691	5	m	1	3	1987	140	NA
705	2	m	0	2	1987	140	4.138576674575696
709	4	m	1	3	1987	140	4.510920088710321
711	6	f	1	2	1987	140	7.988453488256337
717	5	m	1	3	1987	140	NA
718	1	m	1	1	1987	140	3.370176185565198
719	2	m	2	3	1987	140	2.892727414476277
726	7	f	0	2	1987	140	7.682549114964035
732	4	m	1	2	1987	140	4.702806172432065
735	3	m	2	3	1987	140	5.184208102050391
739	7	m	0	2	1987	140	6.3631040385332795
754	5	m	2	2	1987	140	NA
767	6	m	0	1	1987	140	6.591227781553555
778	1	f	2	1	1987	140	3.8321942901161914
779	6	m	1	1	1987	140	6.426030736961879
782	6	m	2	1	1987	140	6.734922322052242
790	5	m	0	1	1987	140	6.199725187980435
798	3	m	1	3	1987	140	NA
805	2	m	0	3	1987	140	4.123779889818511
806	5	m	1	2	1987	140	5.910042342792781
810	7	m	1	2	1987	140	6.704423251658672
813	4	m	2	1	1987	140	4.881976503312422
814	2	m	1	1	1987	140	NA
817	6	f	1	2	1987	140	7.566051456191584
818	5	m	0	3	1987	140	7.354425747323657
824	0	f	0	1	1987	140	3.1567661009372925
828	4	f	1	1	1987	140	NA
832	1	m	1	1	1987	140	3.339318791757755
834	7	f	2	1	1987	140	NA
849	7	m	2	1	1987	140	6.687861026417378
861	2	f	2	3	1987	140	6.218265389899081
877	3	f	2	3	1987	140	4.43059342925776
878	7	m	0	2	1987	140	6.275968950041964
882	7	f	2	3	1987	140	8.498451052294257
887	6	f	2	3	1987	140	7.756152655069986
901	3	m	2	3	1987	140	4.947434715118876
902	0	m	2	1	1987	140	3.3179747586108417
905	1	m	1	1	1987	140	2.9160788161240205
18	0	f	1	2	1988	162	3.0119869865648417
32	1	f	0	1	1988	162	4.431620736011222
42	8	m	0	1	1988	162	7.1413989078214914
49	8	f	2	3	1988	162	8.197093903698297
63	6	m	0	1	1988	162	4.477255727759557
64	3	f	2	3	1988	162	4.911191874648709
68	1	f	2	2	1988	162	5.364469281757442
73	1	f	1	1	1988	162	NA
75	7	m	2	3	1988	162	7.02547450726669
77	4	f	1	2	1988	162	6.8014672829521015
79	5	f	2	1	1988	162	6.194648394130517
83	3	m	0	1	1988	162	4.517383013674927
93	2	m	2	3	1988	162	4.695377327386509
99	3	m	1	2	1988	162	3.5796056074833427
117	1	m	0	1	1988	162	2.591842276610308
118	0	f	2	2	1988	162	4.285801860460161
121	0	f	1	3	1988	162	NA
127	7	m	0	2	1988	162	7.962159075333167
132	7	m	0	3	1988	162	6.91932603605358
135	2	f	0	2	1988	162	4.518047638450875
137	0	m	1	2	1988	162	1.8380409578633636
144	8	f	1	2	1988	162	7.987917356227171
157	2	m	2	2	1988	162	3.7443555170149008
162	5	f	1	3	1988	162	6.533294376056415
167	2	m	0	3	1988	162	5.075469403618377
168	6	f	0	2	1988	162	6.576021817098818
182	1	f	2	2	1988	162	3.9643596293110317
184	5	m	0	1	1988	162	3.545443936488558
185	1	f	2	3	1988	162	5.602050190591209
187	4	m	2	3	1988	162	4.861977167753041
193	5	m	0	2	1988	162	5.736334964996596
198	3	m	2	2	1988	162	3.8159897945948793
201	8	f	1	2	1988	162	9.104363957925957
215	0	m	0	1	1988	162	2.2316410823754484
233	7	m	1	1	1988	162	NA
243	2	f	2	1	1988	162	4.830198420201145
245	0	m	2	2	1988	162	1.9669522729370053
251	0	f	2	1	1988	162	3.98708063181449
252	4	f	2	2	1988	162	7.076492005730618
255	8	m	0	2	1988	162	6.4182553854253745
256	8	m	2	1	1988	162	6.956739863790706
259	8	f	0	3	1988	162	7.76048377957153
264	0	f	2	3	1988	162	2.7099724975099044
277	6	m	2	2	1988	162	4.0595354037014655
286	0	f	1	1	1988	162	3.5040579703255426
292	2	m	0	2	1988	162	1.1801440266106065
301	1	f	1	1	1988	162	3.767079888826872
303	6	m	2	1	1988	162	6.64548792599871
316	3	f	0	2	1988	162	5.5664289338142865
319	7	f	2	3	1988	162	8.422583829423381
332	8	f	1	3	1988	162	9.230687007116284
342	4	f	2	1	1988	162	5.606294885886056
343	3	m	1	3	1988	162	5.213098206543076
346	2	f	1	1	1988	162	4.812458897271284
354	2	f	1	1	1988	162	6.338072664970196
364	5	m	1	3	1988	162	NA
371	4	m	2	1	1988	162	3.313187093620396
380	3	f	0	3	1988	162	5.725009077383463
385	0	m	0	3	1988	162	2.9983824330071585
387	4	f	1	1	1988	162	NA
388	5	f	0	3	1988	162	6.187482408761903
391	1	m	0	2	1988	162	1.6703444798385632
397	8	f	0	1	1988	162	7.990833730081636
401	6	f	1	3	1988	162	7.406525693809602
406	2	m	2	3	1988	162	2.962199757336819
408	4	m	2	1	1988	162	NA
410	3	m	0	3	1988	162	4.221480343110686
412	5	m	0	3	1988	162	3.9721771834971698
423	1	m	1	1	1988	162	2.8234433089826263
433	1	f	2	3	1988	162	5.971960286602523
439	5	f	1	3	1988	162	6.120685527828508
442	3	f	0	3	1988	162	5.637571980447162
462	8	f	2	3	1988	162	7.8188055147380275
463	0	f	1	2	1988	162	3.0062827180144205
470	3	m	1	3	1988	162	3.619928458294001
480	7	m	2	2	1988	162	6.762771127022213
486	0	f	0	3	1988	162	3.20298563847695
488	0	f	2	3	1988	162	3.1499911012208135
496	3	f	0	3	1988	162	5.6028649967351605
509	6	m	1	1	1988	162	5.115073336570572
514	5	m	1	2	1988	162	4.606369844836119
515	1	f	1	1	1988	162	NA
521	7	f	0	3	1988	162	7.655230330123476
523	0	m	2	1	1988	162	1.6719006649230315
526	5	m	1	1	1988	162	5.541198836587422
532	8	f	1	2	1988	162	7.513159326734539
540	6	m	1	3	1988	162	4.629158213612358
546	4	m	2	1	1988	162	4.600966009968263
550	2	f	2	3	1988	162	4.911323132843255
552	2	f	1	1	1988	162	4.865648688961682
561	7	m	1	1	1988	162	NA
562	1	f	2	3	1988	162	NA
565	7	f	1	3	1988	162	NA
568	7	f	1	1	1988	162	7.207223213238978
570	6	f	0	1	1988	162	7.252553346584566
575	2	f	0	1	1988	162	5.049970586681597
580	6	f	2	1	1988	162	6.979653738191674
581	1	m	1	3	1988	162	2.985995372680526
595	1	m	2	2	1988	162	3.061259729911149
598	6	m	2	2	1988	162	6.028351462420807
609	0	m	0	2	1988	162	2.749094878757041
616	5	f	1	1	1988	162	NA
620	0	m	1	3	1988	162	2.6020087499781144
628	7	m	2	1	1988	162	NA
630	0	f	0	2	1988	162	3.7434255785674164
636	5	f	0	2	1988	162	5.2773820206752315
642	8	f	1	1	1988	162	8.099035245443615
669	5	f	0	3	1988	162	NA
671	3	m	0	3	1988	162	4.696991854874364
683	6	m	1	1	1988	162	6.146702226787154
691	6	m	1	3	1988	162	5.28211231908759
705	3	m	1	2	1988	162	2.4934568214590898
709	5	m	1	3	1988	162	4.951972644235751
711	7	f	2	2	1988	162	7.3261934746762485
717	6	m	1	3	1988	162	NA
718	2	m	0	1	1988	162	3.0611923425354375
719	3	m	1	3	1988	162	1.791023095955388
726	8	f	1	2	1988	162	7.372224373315285
729	0	f	1	2	1988	162	3.546773776418882
732	5	m	2	2	1988	162	5.735106306222519
739	8	m	0	2	1988	162	6.369534119573865
754	6	m	0	2	1988	162	5.982460263403375
760	0	f	2	2	1988	162	4.585177509308899
767	7	m	1	1	1988	162	NA
778	2	f	1	1	1988	162	NA
779	7	m	2	1	1988	162	6.1543775144218005
790	6	m	2	1	1988	162	5.873888355467972
798	4	m	0	3	1988	162	5.445075267718965
805	3	m	1	3	1988	162	4.323457136680665
806	6	m	0	2	1988	162	4.920710394840186
808	0	m	0	2	1988	162	2.705854061957681
810	8	m	0	2	1988	162	6.256920972697318
813	5	m	1	1	1988	162	5.896000286622424
814	3	m	0	1	1988	162	NA
817	7	f	2	2	1988	162	7.267946382991071
818	6	m	0	3	1988	162	7.40518026743752
824	1	f	2	1	1988	162	3.788840105940025
832	2	m	0	1	1988	162	4.838434464679328
861	3	f	0	3	1988	162	6.625436064628403
877	4	f	0	3	1988	162	4.783095197642645
878	8	m	1	2	1988	162	NA
887	7	f	2	3	1988	162	8.098302767269146
901	4	m	0	3	1988	162	3.5628840228550187
902	1	m	0	1	1988	162	3.458672632486294
905	2	m	0	1	1988	162	2.6785977568619423
2	0	m	1	1	1989	157	2.360112688201183
7	0	f	2	3	1989	157	3.2429942821732824
18	1	f	0	2	1989	157	4.167289247996075
42	9	m	1	1	1989	157	8.126131732454036
44	0	f	2	3	1989	157	3.942047710881542
49	9	f	0	3	1989	157	7.677515993369774
63	7	m	1	1	1989	157	4.8963493668101785
64	4	f	0	3	1989	157	5.960904380227924
68	2	f	0	2	1989	157	5.608951585932017
73	2	f	0	1	1989	157	4.7564705698658365
75	8	m	1	3	1989	157	7.313781896298629
77	5	f	1	2	1989	157	7.01257818053277
79	6	f	0	1	1989	157	7.528557742587056
82	0	f	1	1	1989	157	2.341677209531848
83	4	m	2	1	1989	157	4.2510860613646955
93	3	m	0	3	1989	157	4.352446959965533
99	4	m	1	2	1989	157	4.969174049010205
108	0	m	0	2	1989	157	2.162964593866055
117	2	m	2	1	1989	157	3.4608063154510624
118	1	f	1	2	1989	157	2.6264126504023455
121	1	f	0	3	1989	157	3.1432483304441745
135	3	f	1	2	1989	157	4.661632701449072
137	1	m	2	2	1989	157	NA
155	0	f	2	1	1989	157	4.10665851216379
157	3	m	0	2	1989	157	3.2630078075290094
162	6	f	0	3	1989	157	NA
166	0	m	2	2	1989	157	4.216889912024671
167	3	m	0	3	1989	157	4.702694943906339
168	7	f	1	2	1989	157	6.504701069894739
182	2	f	2	2	1989	157	4.731271192768117
184	6	m	2	1	1989	157	5.246130213358839
185	2	f	2	3	1989	157	6.10096954475914
186	0	f	2	3	1989	157	3.781599644856899
187	5	m	2	3	1989	157	3.7452458389608174
193	6	m	0	2	1989	157	6.9012776866040415
198	4	m	1	2	1989	157	3.9216911772379803
201	9	f	2	2	1989	157	9.888248165509822
215	1	m	2	1	1989	157	2.841796322757466
233	8	m	0	1	1989	157	6.734905652809501
243	3	f	0	1	1989	157	NA
245	1	m	0	2	1989	157	3.375266468830991
251	1	f	2	1	1989	157	3.9616264812546604
252	5	f	1	2	1989	157	6.0340078324586175
255	9	m	0	2	1989	157	6.669348192178028
256	9	m	1	1	1989	157	6.999915363004337
259	9	f	1	3	1989	157	7.801725204205218
264	1	f	0	3	1989	157	2.590679293964944
277	7	m	0	2	1989	157	6.548177578733915
286	1	f	2	1	1989	157	4.856005973391879
292	3	m	2	2	1989	157	2.468203105331303
301	2	f	2	1	1989	157	3.9391299971067113
303	7	m	0	1	1989	157	6.530231144167557
314	0	f	2	1	1989	157	2.8924958102999545
316	4	f	2	2	1989	157	NA
319	8	f	2	3	1989	157	8.437108801099603
332	9	f	2	3	1989	157	8.975409265342126
342	5	f	2	1	1989	157	5.2541396358875
343	4	m	2	3	1989	157	6.800423649762895
344	0	m	1	3	1989	157	NA
346	3	f	2	1	1989	157	5.3909825153396875
364	6	m	2	3	1989	157	5.2936739541526405
371	5	m	2	1	1989	157	4.403141880132168
385	1	m	0	3	1989	157	2.9947226180851536
387	5	f	2	1	1989	157	7.072895150438505
391	2	m	2	2	1989	157	2.8244764778550855
397	9	f	0	1	1989	157	9.11176826091321
401	7	f	1	3	1989	157	8.258038380721322
406	3	m	2	3	1989	157	3.291164453382608
408	5	m	2	1	1989	157	NA
410	4	m	1	3	1989	157	4.387611069179779
412	6	m	2	3	1989	157	5.535869036458969
423	2	m	0	1	1989	157	3.183035479387944
429	0	f	2	1	1989	157	4.013861964089439
433	2	f	1	3	1989	157	4.46722166232014
439	6	f	1	3	1989	157	6.2730297982588885
442	4	f	2	3	1989	157	5.810073200887985
462	9	f	0	3	1989	157	8.623553052758288
463	1	f	1	2	1989	157	3.754142851339348
464	0	f	2	2	1989	157	3.715305041266514
470	4	m	0	3	1989	157	4.993292833351834
480	8	m	0	2	1989	157	NA
483	0	m	0	2	1989	157	2.99915467406865
486	1	f	2	3	1989	157	NA
488	1	f	2	3	1989	157	4.650290824906699
496	4	f	2	3	1989	157	5.424322904577457
509	7	m	0	1	1989	157	5.225912234446044
514	6	m	2	2	1989	157	5.443498325940712
515	2	f	2	1	1989	157	3.994444713318628
521	8	f	2	3	1989	157	8.01333195836017
523	1	m	1	1	1989	157	3.0057885130161273
526	6	m	0	1	1989	157	6.081782469472813
540	7	m	1	3	1989	157	6.128774534454297
546	5	m	2	1	1989	157	5.416548678523621
550	3	f	1	3	1989	157	4.101220833088741
552	3	f	1	1	1989	157	6.079665616009195
553	0	f	2	1	1989	157	3.6036000004452666
561	8	m	1	1	1989	157	7.7514200334585155
562	2	f	1	3	1989	157	4.176774766481681
565	8	f	1	3	1989	157	NA
569	0	m	1	3	1989	157	1.732437431962007
575	3	f	0	1	1989	157	5.487646620843023
580	7	f	2	1	1989	157	7.644402022356357
581	2	m	2	3	1989	157	3.9277702899904705
595	2	m	2	2	1989	157	3.600485909217044
598	7	m	2	2	1989	157	5.829054913857602
609	1	m	1	2	1989	157	3.426622213083731
616	6	f	0	1	1989	157	7.830672090406061
620	1	m	2	3	1989	157	3.5863308121671453
628	8	m	2	1	1989	157	7.297113154345972
630	1	f	2	2	1989	157	5.179466094974582
636	6	f	2	2	1989	157	5.243617499387789
642	9	f	0	1	1989	157	9.164990312639562
651	0	m	1	3	1989	157	1.8510405325188364
664	0	m	2	2	1989	157	1.4874639310389826
669	6	f	1	3	1989	157	5.679131246885107
671	4	m	0	3	1989	157	4.866185442140904
683	7	m	0	1	1989	157	6.9835740346397905
691	7	m	1	3	1989	157	6.2486560176065185
705	4	m	0	2	1989	157	NA
706	0	m	0	3	1989	157	1.1395388925452832
709	6	m	0	3	1989	157	4.649947977493397
711	8	f	2	2	1989	157	8.46644214111929
717	7	m	0	3	1989	157	5.977083847443786
718	3	m	0	1	1989	157	4.133699615249917
719	4	m	2	3	1989	157	3.3211475448100307
726	9	f	1	2	1989	157	8.31418744211275
729	1	f	1	2	1989	157	NA
732	6	m	2	2	1989	157	5.645420476566852
739	9	m	2	2	1989	157	6.54453239741351
754	7	m	1	2	1989	157	5.750266014543102
759	0	f	1	3	1989	157	3.0680925537524124
760	1	f	0	2	1989	157	4.22099090874606
767	8	m	0	1	1989	157	7.142211154082861
778	3	f	0	1	1989	157	5.0533012229897505
779	8	m	1	1	1989	157	6.973859509082133
790	7	m	1	1	1989	157	7.030877554370933
798	5	m	1	3	1989	157	6.157787482856317
805	4	m	0	3	1989	157	5.185066827150265
806	7	m	1	2	1989	157	6.935914657870605
808	1	m	2	2	1989	157	3.2384703593076716
810	9	m	1	2	1989	157	7.126111923917438
813	6	m	2	1	1989	157	4.957051230511082
814	4	m	2	1	1989	157	4.0963717772915045
817	8	f	2	2	1989	157	8.096872175157717
818	7	m	0	3	1989	157	7.604270787933454
824	2	f	2	1	1989	157	3.9788550922123274
826	0	m	0	1	1989	157	1.9314629815361264
832	3	m	2	1	1989	157	NA
847	0	f	1	2	1989	157	3.0897138027652136
854	0	f	2	1	1989	157	3.601158699420571
861	4	f	1	3	1989	157	6.240676132813216
878	9	m	0	2	1989	157	7.083619499691433
879	0	m	1	2	1989	157	NA
901	5	m	2	3	1989	157	6.033851444614921
905	3	m	0	1	1989	157	4.3515310820606885
2	1	m	1	1	1990	140	3.1570640427445693
7	1	f	1	3	1990	140	4.074020627511381
18	2	f	0	2	1990	140	5.0193022494536415
42	10	m	2	1	1990	140	8.47076166217241
44	1	f	2	3	1990	140	4.651944790877377
49	10	f	0	3	1990	140	8.373143060471065
63	8	m	1	1	1990	140	6.240794004222711
64	5	f	0	3	1990	140	6.68591612770122
68	3	f	1	2	1990	140	6.745818090455763
73	3	f	0	1	1990	140	4.858416386189814
75	9	m	0	3	1990	140	7.440757144951575
77	6	f	0	2	1990	140	7.196570989155195
79	7	f	1	1	1990	140	7.595107512143298
82	1	f	0	1	1990	140	3.3647788672369865
83	5	m	2	1	1990	140	6.205206434221042
99	5	m	2	2	1990	140	4.936295872392955
108	1	m	1	2	1990	140	2.429113372567593
117	3	m	1	1	1990	140	4.817963816495324
118	2	f	2	2	1990	140	3.6844848548929447
125	0	f	1	1	1990	140	4.1506227038190975
135	4	f	0	2	1990	140	5.7367941170099925
137	2	m	0	2	1990	140	4.681047860599933
154	0	f	1	3	1990	140	NA
155	1	f	0	1	1990	140	4.726038150009807
157	4	m	2	2	1990	140	4.365113045710252
162	7	f	0	3	1990	140	8.870327961079338
166	1	m	1	2	1990	140	4.132118198309232
167	4	m	2	3	1990	140	NA
168	8	f	1	2	1990	140	7.460603438154756
182	3	f	0	2	1990	140	5.968901778037011
184	7	m	0	1	1990	140	6.319936847658738
185	3	f	0	3	1990	140	6.032299657676071
186	1	f	2	3	1990	140	4.016059052117667
187	6	m	1	3	1990	140	NA
193	7	m	0	2	1990	140	7.9325018780700525
198	5	m	2	2	1990	140	4.287003144010641
201	10	f	2	2	1990	140	NA
215	2	m	2	1	1990	140	2.888011968786371
228	0	m	1	1	1990	140	2.633332421075477
233	9	m	0	1	1990	140	8.29727218043659
236	0	m	2	3	1990	140	1.3381394472128223
243	4	f	1	1	1990	140	5.982272115584753
247	0	f	0	2	1990	140	3.849626414568149
251	2	f	1	1	1990	140	5.501677863800028
252	6	f	1	2	1990	140	7.992179040574868
256	10	m	0	1	1990	140	7.345712551618778
259	10	f	1	3	1990	140	9.206456319644644
277	8	m	1	2	1990	140	6.905167654675436
280	0	m	1	3	1990	140	3.029655933001317
292	4	m	0	2	1990	140	3.017277936343167
301	3	f	1	1	1990	140	5.270791998485255
303	8	m	2	1	1990	140	8.308804139715301
314	1	f	1	1	1990	140	NA
316	5	f	1	2	1990	140	7.40398571368868
319	9	f	2	3	1990	140	9.816073440816458
332	10	f	2	3	1990	140	9.61086192993419
343	5	m	0	3	1990	140	7.090075832557937
344	1	m	0	3	1990	140	3.5099055883529333
346	4	f	0	1	1990	140	6.152040786053105
364	7	m	1	3	1990	140	6.570422089954002
371	6	m	1	1	1990	140	5.711454740144229
385	2	m	1	3	1990	140	3.5529177166432
391	3	m	2	2	1990	140	4.080284844307367
397	10	f	1	1	1990	140	NA
401	8	f	0	3	1990	140	8.428175056415713
406	4	m	1	3	1990	140	3.997937910915783
408	6	m	0	1	1990	140	6.477148252758715
410	5	m	0	3	1990	140	4.975500943036199
411	0	m	2	2	1990	140	2.9376903808143453
412	7	m	2	3	1990	140	6.478094728725326
423	3	m	0	1	1990	140	3.799994783178344
428	0	m	1	2	1990	140	NA
429	1	f	0	1	1990	140	4.488937998305102
433	3	f	2	3	1990	140	6.436294520921973
439	7	f	1	3	1990	140	8.52950542589589
440	0	f	1	3	1990	140	4.032144540739435
441	0	m	1	3	1990	140	1.9990780780044057
442	5	f	1	3	1990	140	5.920140843357101
462	10	f	0	3	1990	140	9.148119917211162
463	2	f	2	2	1990	140	4.232832113909719
464	1	f	2	2	1990	140	5.583978165021843
470	5	m	0	3	1990	140	4.683192595388099
480	9	m	1	2	1990	140	6.726661333902748
483	1	m	2	2	1990	140	3.361588366554716
486	2	f	0	3	1990	140	5.464329345933213
488	2	f	1	3	1990	140	4.871516494997434
493	0	m	1	2	1990	140	3.586748717857358
496	5	f	0	3	1990	140	5.810803717364873
509	8	m	0	1	1990	140	6.5484283600216635
514	7	m	2	2	1990	140	6.270586009014337
515	3	f	1	1	1990	140	5.763589489236225
521	9	f	0	3	1990	140	9.22128433851177
523	2	m	0	1	1990	140	3.9889119131799116
526	7	m	0	1	1990	140	6.315736979487026
540	8	m	0	3	1990	140	7.08765588966962
546	6	m	2	1	1990	140	6.4764546406073515
550	4	f	2	3	1990	140	5.71632958344523
552	4	f	1	1	1990	140	6.204154903774145
553	1	f	1	1	1990	140	4.433033035639639
561	9	m	0	1	1990	140	7.887599330451395
562	3	f	2	3	1990	140	6.6252660044980605
565	9	f	1	3	1990	140	8.927842641101213
569	1	m	2	3	1990	140	3.2144237818214716
575	4	f	0	1	1990	140	6.515586403375869
580	8	f	1	1	1990	140	NA
581	3	m	0	3	1990	140	5.077059993300907
595	3	m	1	2	1990	140	4.476054061762672
607	0	m	1	2	1990	140	2.074233514401652
609	2	m	2	2	1990	140	3.904879212259663
616	7	f	0	1	1990	140	8.25520956701972
620	2	m	2	3	1990	140	4.110867697867447
628	9	m	0	1	1990	140	8.0088822418497
630	2	f	2	2	1990	140	5.330811019652587
636	7	f	1	2	1990	140	7.239122956257685
642	10	f	1	1	1990	140	10.282661514422363
651	1	m	2	3	1990	140	3.1658037622388036
664	1	m	1	2	1990	140	2.529240628786046
666	0	f	1	1	1990	140	2.855136511609804
669	7	f	1	3	1990	140	NA
671	5	m	1	3	1990	140	6.56356813298976
676	0	m	2	2	1990	140	1.655588098660041
683	8	m	0	1	1990	140	7.803377168817292
690	0	m	2	3	1990	140	3.3692349769020145
691	8	m	1	3	1990	140	6.163862683494937
705	5	m	0	2	1990	140	4.858098026577717
706	1	m	2	3	1990	140	3.4160440457415393
709	7	m	1	3	1990	140	6.134049410420029
711	9	f	1	2	1990	140	9.662519995178046
717	8	m	0	3	1990	140	7.6976846629677
718	4	m	2	1	1990	140	4.625939906755152
719	5	m	2	3	1990	140	3.830591685195425
729	2	f	0	2	1990	140	5.826235528362479
732	7	m	1	2	1990	140	6.70558688621429
739	10	m	0	2	1990	140	NA
754	8	m	0	2	1990	140	7.383057996474054
759	1	f	0	3	1990	140	3.595236130650715
767	9	m	2	1	1990	140	8.12107692291823
778	4	f	2	1	1990	140	5.515440047253384
779	9	m	1	1	1990	140	7.231473496563618
790	8	m	1	1	1990	140	6.495674345602453
798	6	m	2	3	1990	140	NA
805	5	m	2	3	1990	140	5.746056170119689
806	8	m	2	2	1990	140	7.1678681369201565
808	2	m	2	2	1990	140	2.8440870381342234
810	10	m	0	2	1990	140	8.736732090553636
813	7	m	0	1	1990	140	7.036287021713406
814	5	m	2	1	1990	140	5.529641686793435
816	0	f	0	1	1990	140	NA
817	9	f	2	2	1990	140	8.313646499396889
818	8	m	2	3	1990	140	8.555791480233292
824	3	f	2	1	1990	140	4.202356673898485
826	1	m	0	1	1990	140	2.9595112873635703
832	4	m	0	1	1990	140	5.42252919110066
836	0	m	2	3	1990	140	NA
843	0	m	0	2	1990	140	2.9180066810666294
